Superkingdom	Kingdom	Phylum	Class	Order	Family	Genus	Species	Strain	Organism.Name	SetID	No of files in set	TaxID	Size.Mb.	Actual.Size	GC.	Scaffolds	Assembly.Accession
Bacteria	Bacillati	Bacillota	Clostridia	Eubacteriales	Oscillospiraceae		uncultured Oscillospiraceae bacterium	UMGS98	uncultured Oscillospiraceae bacterium	SET_973	2	707003	1.76456	1764558	41.1	34	GCA_900539165.1
Bacteria	Bacillati	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus aureus	174	Staphylococcus aureus	SET_975	2	1280	2.79643	2796432	32.6	7	GCA_019279695.1
Bacteria	Bacillati	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus aureus	174	Staphylococcus aureus	SET_975	2	1280	2.79643	2796432	32.6	7	GCA_019784245.1
Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Raoultella	Raoultella ornithinolytica	MGYG-HGUT-02363	Raoultella ornithinolytica	SET_976	2	54291	5.67772	5677722	55.6	47	GCA_902386325.1
Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Raoultella	Raoultella ornithinolytica	2-156-04_S1_C2	Raoultella ornithinolytica 2-156-04_S1_C2	SET_976	2	1444067	5.67772	5677722	55.6	47	GCA_000703485.1
Bacteria	Pseudomonadati	Pseudomonadota	Betaproteobacteria	Burkholderiales	Comamonadaceae	Ottowia	Ottowia sp.	AMR_MDS_5723	Ottowia sp.	SET_977	2	1898956	2.96031	2960311	67.1	593	GCA_035435665.1
Bacteria	Pseudomonadati	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae		Burkholderiaceae bacterium	CTOTU45660	Burkholderiaceae bacterium	SET_977	2	2030806	2.96031	2960311	67.1	593	GCA_036754725.1
Bacteria	Bacillati	Actinomycetota	Actinomycetes	Propionibacteriales	Propionibacteriaceae	Cutibacterium	Cutibacterium acnes	P15-166	Cutibacterium acnes	SET_981	2	1747	2.53599	2535988	60.1	7	GCA_005774215.1
Bacteria	Bacillati	Actinomycetota	Actinomycetes	Propionibacteriales	Propionibacteriaceae	Cutibacterium	Cutibacterium acnes	M13514	Cutibacterium acnes	SET_981	2	1747	2.53599	2535988	60.1	7	GCA_005937755.1
Bacteria	Pseudomonadati	Campylobacterota	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae		Helicobacteraceae bacterium	HGM08973	Helicobacteraceae bacterium	SET_982	2	2212472	1.35711	1357113	39.6	704	GCA_900766995.1
Bacteria	Pseudomonadati	Campylobacterota	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	uncultured Helicobacter sp.	MGYG-HGUT-03438	uncultured Helicobacter sp.	SET_982	2	175537	1.35711	1357113	39.6	704	GCA_902485855.1
Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Vibrio tarriae	2015 V-1076	Vibrio tarriae	SET_984	2	2014742	4.0501	4050103	47.2	89	GCA_003311815.1
Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Vibrio tarriae	ena-yuan-GCF_003311815.1	Vibrio tarriae	SET_984	2	2014742	4.0501	4050103	47.2	89	GCA_963878005.1
Bacteria	Bacillati	Bacillota	Clostridia	Eubacteriales		Candidatus Limiplasma	Candidatus Limiplasma sp.	AMR_MDS_3415	Candidatus Limiplasma sp.	SET_988	2	2952930	2.77019	2770189	55.9	267	GCA_035396965.1
Bacteria	Bacillati	Bacillota	Clostridia	Eubacteriales		Candidatus Limiplasma	Candidatus Limiplasma sp.	CTOTU18380	Candidatus Limiplasma sp.	SET_988	2	2952930	2.77019	2770189	55.9	267	GCA_036759125.1
Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria				SAR86 cluster bacterium AG-359-O04	AG-359-O04	SAR86 cluster bacterium AG-359-O04	SET_989	2	2162564	0.914132	914132	32.9	24	GCA_003280455.1
Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria				uncultured SAR86 cluster bacterium	AG-359-O04	uncultured SAR86 cluster bacterium	SET_989	2	648174	0.914132	914132	32.9	24	GCA_902543125.1
Bacteria	Bacillati	Actinomycetota	Actinomycetes	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium longum	YGMCC0581	Bifidobacterium longum	SET_990	2	216816	2.30659	2306591	60	7	GCA_033659065.1
Bacteria	Bacillati	Actinomycetota	Actinomycetes	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium longum	YGMCC0718	Bifidobacterium longum	SET_990	2	216816	2.30659	2306591	60	7	GCA_033659345.1
Archaea	Promethearchaeati	Promethearchaeota					Promethearchaeota archaeon	Meg22_1012_Bin_233	Candidatus Lokiarchaeota archaeon	SET_991	2	2053489	4.51647	4516468	33.5	94	GCA_025435435.1
Archaea	Promethearchaeati	Promethearchaeota					Promethearchaeota archaeon	Meg22_1012_Bin_233	Candidatus Lokiarchaeota archaeon	SET_991	2	2053489	4.51647	4516468	33.5	94	GCA_029838195.1
Bacteria	Pseudomonadati	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Segatella	Segatella copri	AMR_MDS_5719	Segatella copri	SET_993	2	165179	2.91572	2915722	45.9	633	GCA_035435725.1
Bacteria	Pseudomonadati	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Segatella	Segatella copri	CTOTU45656	Segatella copri	SET_993	2	165179	2.91572	2915722	45.9	633	GCA_036737475.1
Bacteria	Pseudomonadati	Elusimicrobiota					Elusimicrobiota bacterium	SKS.bin1	Elusimicrobiota bacterium	SET_998	2	2030800	2.82628	2826280	65.3	234	GCA_028065805.1
Bacteria							bacterium	SKS1.bin104	bacterium	SET_998	2	1869227	2.82628	2826280	65.3	234	GCA_021811405.1
Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella pneumoniae	PEkp001	Klebsiella pneumoniae	SET_999	2	573	5.75354	5753540	57.1	101	GCA_026133925.1
Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella pneumoniae	2	Klebsiella pneumoniae	SET_999	2	573	5.75354	5753540	57.1	101	GCA_026199235.1
Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Vibrio paracholerae	2017V-1176	Vibrio paracholerae	SET_1001	2	650003	3.89612	3896121	47.2	110	GCA_003312095.1
Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Vibrio paracholerae	ena-yuan-GCF_003312095.1	Vibrio paracholerae	SET_1001	2	650003	3.89612	3896121	47.2	110	GCA_963895155.1
Bacteria	Pseudomonadati	Bacteroidota	Bacteroidia				uncultured Bacteroidia bacterium	Umea3p4_bin-1096	uncultured Bacteroidia bacterium	SET_1002	2	1129257	5.33153	5331533	41.2	195	GCA_903833085.1
Bacteria	Pseudomonadati	Bacteroidota	Bacteroidia				uncultured Bacteroidia bacterium	Umea3p4_bin-1469	uncultured Bacteroidia bacterium	SET_1002	2	1129257	5.33153	5331533	41.2	195	GCA_903867295.1
Bacteria	Pseudomonadati	Ignavibacteriota	Ignavibacteria				Ignavibacteria bacterium	AMR_MDS_0237	Ignavibacteria bacterium	SET_1003	2	2053306	2.39329	2393290	41.9	1123	GCA_035329485.1
Bacteria	Pseudomonadati	Bacteroidota					Bacteroidota bacterium	CTOTU2459	Bacteroidota bacterium	SET_1003	2	1898104	2.39329	2393290	41.9	1123	GCA_036822255.1
Bacteria	Bacillati	Bacillota	Clostridia	Eubacteriales	Oscillospiraceae		Oscillospiraceae bacterium	HGM13252	Oscillospiraceae bacterium	SET_1004	2	2485925	2.98969	2989686	51.9	390	GCA_900766795.1
Bacteria	Bacillati	Bacillota	Clostridia	Eubacteriales	Oscillospiraceae		uncultured Oscillospiraceae bacterium	MGYG-HGUT-03421	uncultured Oscillospiraceae bacterium	SET_1004	2	707003	2.98969	2989686	51.9	390	GCA_902485715.1
Bacteria	Bacillati	Bacillota	Clostridia	Eubacteriales			Clostridiales bacterium	AMR_MDS_0021	Clostridiales bacterium	SET_1006	2	1898207	2.66515	2665154	49.6	27	GCA_035326165.1
Bacteria	Bacillati	Bacillota					Bacillota bacterium	CTOTU73	Bacillota bacterium	SET_1006	2	1879010	2.66515	2665154	49.6	27	GCA_036789055.1
Bacteria	Bacillati	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus aureus	R11154	Staphylococcus aureus	SET_1007	2	1280	2.89829	2898286	32.7	75	GCA_019312455.1
Bacteria	Bacillati	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus aureus	BSN14R2	Staphylococcus aureus	SET_1007	2	1280	2.89829	2898286	32.7	75	GCA_019312605.1
Bacteria	Bacillati	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Ohessyouella	Ohessyouella blattaphilus	PAL227	Ohessyouella blattaphilus	SET_1008	2	2949333	3.25048	3250480	43.3	88	GCA_024160185.1
Bacteria	Bacillati	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Ohessyouella	Ohessyouella blattaphilus	PAL227	Ohessyouella blattaphilus	SET_1008	2	2949333	3.25048	3250480	43.3	88	GCA_024721265.1
Bacteria	Pseudomonadati	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingorhabdus	Sphingorhabdus sp.	AMR_MDS_0231	Sphingorhabdus sp.	SET_1010	2	1902408	3.09838	3098382	57.8	153	GCA_035329625.1
Bacteria	Pseudomonadati	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingorhabdus	Sphingorhabdus sp.	CTOTU2453	Sphingorhabdus sp.	SET_1010	2	1902408	3.09838	3098382	57.8	153	GCA_036782835.1
Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	308F8	Escherichia coli	SET_1013	2	562	5.18556	5185556	50.8	198	GCA_024753105.1
Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	308F8	Escherichia coli	SET_1013	2	562	5.18556	5185556	50.8	198	GCA_027983535.1
Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella sp. RIT-PI-d	RIT-PI-d	Klebsiella sp. RIT-PI-d	SET_1014	2	1681196	4.25626	4256263	52.1	20	GCA_001187865.1
Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella sp. RIT-PI-d	ena-yuan-GCF_001187865.1	Klebsiella sp. RIT-PI-d	SET_1014	2	1681196	4.25626	4256263	52.1	20	GCA_963867435.1
Bacteria	Bacillati	Cyanobacteriota	Cyanophyceae	Synechococcales	Synechococcaceae	Synechococcus	Synechococcus sp. HB1133	HB1133	Synechococcus sp. HB1133	SET_1016	2	2508568	2.37877	2378765	58.2	7	GCA_011365345.1
Bacteria	Bacillati	Cyanobacteriota	Cyanophyceae	Synechococcales	Synechococcaceae	Synechococcus	Synechococcus sp. HB1133	HB1133	Synechococcus sp. HB1133	SET_1016	2	2508568	2.37877	2378765	58.2	7	GCA_020514355.1
Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	7.3 substr. 7.3	Escherichia coli K-12	SET_1017	2	83333	4.68587	4685872	50.7	123	GCA_013694015.1
Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	C84 substr. 7.3	Escherichia coli K-12	SET_1017	2	83333	4.68587	4685872	50.7	123	GCA_016106135.1
Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	GBGD50	Escherichia coli	SET_1018	2	562	5.33669	5336692	50.2	271	GCA_003858735.1
Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	G50	Escherichia coli	SET_1018	2	562	5.33669	5336692	50.2	271	GCA_009822835.1
Bacteria	Pseudomonadati	Candidatus Cloacimonadota	Candidatus Cloacimonadia	Candidatus Cloacimonadales	Candidatus Cloacimonadaceae		Candidatus Cloacimonadaceae bacterium	BF1_88	Candidatus Cloacimonadaceae bacterium	SET_1019	2	3064664	3.03582	3035819	48.5	154	GCA_034006155.1
Bacteria	Pseudomonadati	Candidatus Cloacimonadota					Candidatus Cloacimonadota bacterium	BF1 Bin 88	Candidatus Cloacimonadota bacterium	SET_1019	2	2030808	3.03582	3035819	48.5	154	GCA_020532545.1
Bacteria	Bacillati	Actinomycetota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	uncultured Collinsella sp.	UMGS789	uncultured Collinsella sp.	SET_1023	2	165190	2.08746	2087458	59.9	62	GCA_900545605.1
Bacteria	Bacillati	Actinomycetota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	uncultured Collinsella sp.	MGYG-HGUT-03011	uncultured Collinsella sp.	SET_1023	2	165190	2.08746	2087458	59.9	62	GCA_902481645.1
Bacteria	Pseudomonadati	Pseudomonadota	Alphaproteobacteria	Candidatus Puniceispirillales	Candidatus Puniceispirillaceae	Candidatus Puniceispirillum	Candidatus Puniceispirillum sp. TMED176	TMED176	Candidatus Puniceispirillum sp. TMED176	SET_1024	2	1986629	1.85853	1858529	60.7	70	GCA_002172105.2
Bacteria	Pseudomonadati	Pseudomonadota	Alphaproteobacteria	Candidatus Puniceispirillales			SAR116 cluster bacterium	MED1008	SAR116 cluster bacterium	SET_1024	2	2024888	1.85853	1858529	60.7	70	GCA_002692045.1
Bacteria	Bacillati	Bacillota	Clostridia	Eubacteriales			uncultured Eubacteriales bacterium	MGBC136640	uncultured Eubacteriales bacterium	SET_1025	2	172733	1.84794	1847944	44.1	30	GCA_948688705.1
Bacteria	Bacillati	Bacillota	Clostridia	Eubacteriales			uncultured Eubacteriales bacterium	MGBC137075	uncultured Eubacteriales bacterium	SET_1025	2	172733	1.84794	1847944	44.1	30	GCA_949003255.1
Bacteria	Bacillati	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactiplantibacillus	Lactiplantibacillus plantarum	1001287B_170213_A4	Lactiplantibacillus plantarum	SET_1026	2	1590	3.41496	3414958	44.2	65	GCA_015558185.1
Bacteria	Bacillati	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactiplantibacillus	Lactiplantibacillus plantarum	1001287st1_A4_1001287B_170213	Lactiplantibacillus plantarum	SET_1026	2	1590	3.41496	3414958	44.2	65	GCA_028322885.1
Bacteria	Bacillati	Bacillota	Clostridia	Eubacteriales	Oscillospiraceae	Faecalispora	Faecalispora jeddahensis	JCD	Faecalispora jeddahensis	SET_1027	2	1414721	3.6135	3613503	51.9	104	GCA_000577335.1
Bacteria	Bacillati	Bacillota	Clostridia	Eubacteriales	Oscillospiraceae	Faecalispora	Faecalispora jeddahensis	MGYG-HGUT-01467	Faecalispora jeddahensis	SET_1027	2	1414721	3.6135	3613503	51.9	104	GCA_902375255.1
Bacteria	Pseudomonadati	Bacteroidota	Bacteroidia	Bacteroidales			Bacteroidales bacterium	AMR_MDS_3441	Bacteroidales bacterium	SET_1028	2	2030927	1.592	1591996	46	237	GCA_035396405.1
Bacteria	Pseudomonadati	Bacteroidota	Bacteroidia	Bacteroidales			Bacteroidales bacterium	CTOTU18406	Bacteroidales bacterium	SET_1028	2	2030927	1.592	1591996	46	237	GCA_036839335.1
Bacteria	Bacillati	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae		Lachnospiraceae bacterium	AMR_MDS_5425	Lachnospiraceae bacterium	SET_1032	2	1898203	4.17431	4174311	47.7	308	GCA_035520535.1
Bacteria	Bacillati	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae		Lachnospiraceae bacterium	CTOTU38591	Lachnospiraceae bacterium	SET_1032	2	1898203	4.17431	4174311	47.7	308	GCA_036789925.1
Bacteria	Bacillati	Chloroflexota	Anaerolineae				Anaerolineae bacterium	AMR_MDS_3498	Anaerolineae bacterium	SET_1033	2	2052143	5.11652	5116524	67.5	784	GCA_035395345.1
Bacteria	Bacillati	Chloroflexota					Chloroflexota bacterium	CTOTU18463	Chloroflexota bacterium	SET_1033	2	2026724	5.11652	5116524	67.5	784	GCA_036745695.1
Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria				Gammaproteobacteria bacterium	AMR_MDS_3777	Gammaproteobacteria bacterium	SET_1034	2	1913989	2.65466	2654659	37.8	160	GCA_035404905.1
Bacteria	Pseudomonadati	Pseudomonadota					Pseudomonadota bacterium	CTOTU18742	Pseudomonadota bacterium	SET_1034	2	1977087	2.65466	2654659	37.8	160	GCA_036845705.1
Bacteria	Pseudomonadati	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Paracoccus	Paracoccus sp. (in: a-proteobacteria)	AMR_MDS_0163	Paracoccus sp. (in: a-proteobacteria)	SET_1037	2	267	3.18418	3184178	65.1	132	GCA_035327205.1
Bacteria	Pseudomonadati	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Paracoccus	Paracoccus sp. (in: a-proteobacteria)	CTOTU2385	Paracoccus sp. (in: a-proteobacteria)	SET_1037	2	267	3.18418	3184178	65.1	132	GCA_036788715.1
Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	BZ0702	Escherichia coli	SET_1038	2	562	5.09375	5093749	50.6	168	GCA_025422015.1
Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	BZ0702	Escherichia coli	SET_1038	2	562	5.09375	5093749	50.6	168	GCA_028464505.1
Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Vibrio sp. V04_P4A5T148	V04_P4A5T148	Vibrio sp. V04_P4A5T148	SET_1039	2	1938659	3.92125	3921253	44.6	113	GCA_002241075.1
Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Vibrio sp. V04_P4A5T148	ena-yuan-GCF_002241075.1	Vibrio sp. V04_P4A5T148	SET_1039	2	1938659	3.92125	3921253	44.6	113	GCA_963875605.1
Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Yersinia	Yersinia vastinensis	IP38006	Yersinia vastinensis	SET_1045	2	2890318	4.67112	4671117	46.9	38	GCA_902170245.1
Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Yersinia	Yersinia vastinensis	ena-yuan-GCF_902170245.1	Yersinia vastinensis	SET_1045	2	2890318	4.67112	4671117	46.9	38	GCA_963900675.1
Bacteria	Pseudomonadati	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae		uncultured Prevotellaceae bacterium	UMGS410	uncultured Prevotellaceae bacterium	SET_1046	2	370804	2.44897	2448974	39.6	105	GCA_900541935.1
Bacteria	Pseudomonadati	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae		uncultured Muribaculaceae bacterium	MGYG-HGUT-02905	uncultured Muribaculaceae bacterium	SET_1046	2	2301481	2.44897	2448974	39.6	105	GCA_902480555.1
Bacteria	Bacillati	Actinomycetota	Actinomycetes	Actinomycetales	Actinomycetaceae	Actinomyces	uncultured Actinomyces sp.	UMGS1934	uncultured Actinomyces sp.	SET_1047	2	249061	1.97301	1973013	65.5	284	GCA_900556405.1
Bacteria	Bacillati	Actinomycetota	Actinomycetes	Actinomycetales	Actinomycetaceae	Actinomyces	uncultured Actinomyces sp.	MGYG-HGUT-02988	uncultured Actinomyces sp.	SET_1047	2	249061	1.97301	1973013	65.5	284	GCA_902481365.1
Bacteria	Bacillati	Bacillota	Clostridia				uncultured Clostridia bacterium	SRR5240744_bin.3_metaWRAP_v1.3_MAG	uncultured Clostridia bacterium	SET_1048	2	244328	1.8418	1841795	51.9	207	GCA_945830445.1
Bacteria	Bacillati	Bacillota	Clostridia				uncultured Clostridia bacterium	ERR1855549_bin.13_metaWRAP_v1.3_MAG	uncultured Clostridia bacterium	SET_1048	2	244328	1.8418	1841795	51.9	207	GCA_945863795.1
Bacteria	Pseudomonadati	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae		uncultured Muribaculaceae bacterium	MGBC136837	uncultured Muribaculaceae bacterium	SET_1049	2	2301481	2.5679	2567898	51	104	GCA_948892665.1
Bacteria	Pseudomonadati	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae		uncultured Muribaculaceae bacterium	MGBC137038	uncultured Muribaculaceae bacterium	SET_1049	2	2301481	2.5679	2567898	51	104	GCA_948917635.1
Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter baumannii	AB-HZ-B32	Acinetobacter baumannii	SET_1052	2	470	3.94396	3943960	38.9	65	GCA_006366745.1
Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter baumannii	26128	Acinetobacter baumannii	SET_1052	2	470	3.94396	3943960	38.9	65	GCA_026805065.1
Bacteria	Pseudomonadati	Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Eudoraea	Eudoraea sp.	LDS-28	Eudoraea sp.	SET_1053	2	1979955	1.43935	1439354	44.9	428	GCA_018679915.1
Bacteria	Pseudomonadati	Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae		Flavobacteriaceae bacterium	Site_C31	Flavobacteriaceae bacterium	SET_1053	2	1871037	1.43935	1439354	44.9	428	GCA_013041715.1
Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Morganellaceae	Proteus	Proteus mirabilis	irhom_Sw	Proteus mirabilis	SET_1054	2	584	3.94569	3945692	38.8	61	GCA_004570595.1
Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Morganellaceae	Proteus	Proteus mirabilis	19428wB5_irhom_Sw	Proteus mirabilis	SET_1054	2	584	3.94569	3945692	38.8	61	GCA_015235315.1
Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Vibrio splendidus	1S_129	Vibrio splendidus	SET_1059	2	29497	5.35029	5350292	44.2	83	GCA_003050025.1
Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Vibrio splendidus	ena-yuan-GCF_003050025.1	Vibrio splendidus	SET_1059	2	29497	5.35029	5350292	44.2	83	GCA_963879035.1
Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter	Citrobacter koseri	BL23	Citrobacter koseri	SET_1060	2	545	4.82628	4826282	53.8	33	GCA_004569315.1
Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter	Citrobacter koseri	19428wH4_BL23	Citrobacter koseri	SET_1060	2	545	4.82628	4826282	53.8	33	GCA_015234875.1
Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia sp. XD11	XD11	Escherichia sp. XD11	SET_1062	2	2800170	5.40478	5404780	50	486	GCA_019375115.1
Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	RXD011	Escherichia coli	SET_1062	2	562	5.40478	5404780	50	486	GCA_009600785.1
Bacteria	Pseudomonadati	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae		Muribaculaceae bacterium	extra-SRR7761329.18_1677801525	Muribaculaceae bacterium	SET_1063	2	2498093	1.17587	1175874	51.3	34	GCA_949519355.1
Bacteria	Pseudomonadati	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae		Muribaculaceae bacterium	extra-SRR7762551.10_1677801590	Muribaculaceae bacterium	SET_1063	2	2498093	1.17587	1175874	51.3	34	GCA_949529795.1
Bacteria	Bacillati	Mycoplasmatota					uncultured Mycoplasmatota bacterium	UMGS1124	uncultured Mycoplasmatota bacterium	SET_1064	2	658143	1.20963	1209627	23.9	55	GCA_900548725.1
